test,sample_number,timestamp,release_sha,public_build_id,dashboard_build_id,route,duration_ms,supplier_duration_ms,status,retry_reason,supplier_call_count,notes
traveler_app,17,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,2455,2391,ok,,0,
traveler_app,18,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1681,1766,ok,,0,
traveler_app,19,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1349,1971,ok,,0,
traveler_app,20,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,2218,2421,ok,,0,
traveler_app,21,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1629,1270,ok,,0,
traveler_app,22,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1352,1498,ok,,0,
traveler_app,23,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1271,2342,ok,,0,
traveler_app,24,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1854,1675,ok,,0,
traveler_app,25,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1494,2064,ok,,0,
traveler_app,26,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1712,1584,ok,,0,
traveler_app,27,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,2016,4338,ok,,0,
traveler_app,28,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1428,1072,ok,,0,
traveler_app,29,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1318,1600,ok,,0,
traveler_app,30,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,dOefZBIOnEl7EbTETViNa,booking/passengers,1811,1540,ok,,0,
soft_nav,1,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,3632,,ok,,0,
soft_nav,2,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,5575,,ok,retry_attempt_2,0,
soft_nav,3,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,4715,,ok,,0,
soft_nav,4,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,1237,,ok,,0,
soft_nav,5,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,1935,,ok,,0,
soft_nav,6,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,1085,,ok,,0,
soft_nav,7,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,727,,ok,,0,
soft_nav,8,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,723,,ok,,0,
soft_nav,9,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,1295,,ok,,0,
soft_nav,10,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,658,,ok,,0,
soft_nav,11,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,1113,,ok,,0,
soft_nav,12,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,1182,,ok,,0,
soft_nav,13,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,1453,,ok,,0,
soft_nav,14,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,1168,,ok,,0,
soft_nav,15,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,3449,,ok,,0,
soft_nav,16,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,1021,,ok,,0,
soft_nav,17,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,913,,ok,,0,
soft_nav,18,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,2426,,ok,,0,
soft_nav,19,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,764,,ok,,0,
soft_nav,20,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,home_support,1035,,ok,,0,
soft_nav,1,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,support_home,573,,ok,retry_attempt_2,0,
soft_nav,2,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,support_home,1307,,ok,,0,
soft_nav,3,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,support_home,6870,,ok,,0,
soft_nav,4,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,support_home,626,,ok,,0,
soft_nav,5,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,support_home,567,,ok,,0,
soft_nav,6,2026-09-19T14:48:26.688Z,36221ac0859578dd82d9b3094433b50875dc5b06,H9TYWa1Q2VFnwaR4TlPZy,,support_home,2228,,ok,,0,
